index,symbol,name,date,isEnabled,type,iexId
5406,NFC=,New Frontier Corporation Units each consisting of one Class A Ordinary Share and one half of one Warrant,7/19/2018,TRUE,su,14710
5407,NFEC,NF Energy Saving Corporation,7/19/2018,TRUE,cs,4781
5408,NFG,National Fuel Gas Company,7/19/2018,TRUE,cs,4782
5409,NFJ,AllianzGI NFJ Dividend Interest & Premium Strategy Fund,7/19/2018,TRUE,cs,4783
5410,NFLT,Virtus Newfleet Multi-Sector Bond,7/19/2018,TRUE,N/A,10383
5411,NFLX,Netflix Inc.,7/19/2018,TRUE,cs,4784
5412,NFO,Invesco Insider Sentiment,7/19/2018,TRUE,et,14397
5413,NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund,7/19/2018,TRUE,N/A,8001
5414,NFTY,First Trust India Nifty 50 Equal Weight ETF,7/19/2018,TRUE,N/A,2682
5415,NFX,Newfield Exploration Company,7/19/2018,TRUE,cs,4787
5416,NG,Novagold Resources Inc.,7/19/2018,TRUE,cs,4788
5417,NGD,New Gold Inc.,7/19/2018,TRUE,cs,4789
5418,NGE,Global X MSCI Nigeria,7/19/2018,TRUE,N/A,4790
5419,NGG,National Grid Transco PLC PLC (NEW) American Depositary Shares,7/19/2018,TRUE,cs,4791
5420,NGHC,National General Holdings Corp,7/19/2018,TRUE,cs,8299
5421,NGHCN,National General Holdings Corp Depositary Shares each representing 1/40th of a share of 7.50% Non-Cumulative Preferred Stock Series C,7/19/2018,TRUE,ps,11590
5422,NGHCO,National General Holdings Corp Depositary Shares,7/19/2018,TRUE,ps,9872
5423,NGHCP,National General Holdings Corp 7.50% Non-Cumulative Preferred Stock Series A,7/19/2018,TRUE,ps,8888
5424,NGHCZ,,7/19/2018,TRUE,N/A,10426
5425,NGL,NGL ENERGY PARTNERS LP representing Limited Partner Interests,7/19/2018,TRUE,cs,4792
5426,NGL-B,NGL ENERGY PARTNERS LP 9.00% Class B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partnership interests,7/19/2018,TRUE,ps,13044
5427,NGLS-A,Targa Resources Partners LP 9.00% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing preferred equity interests,7/19/2018,TRUE,ps,10729
5428,NGS,Natural Gas Services Group Inc.,7/19/2018,TRUE,cs,4795
5429,NGVC,Natural Grocers by Vitamin Cottage Inc.,7/19/2018,TRUE,cs,4796
5430,NGVT,Ingevity Corporation,7/19/2018,TRUE,cs,11318
5431,NH,NantHealth Inc.,7/19/2018,TRUE,cs,11333
5432,NHA,Nuveen Municipal 2021 Target Term Fund Fund,7/19/2018,TRUE,cs,10723
5433,NHC,National HealthCare Corporation,7/19/2018,TRUE,cs,4800
5434,NHF,NexPoint Strategic Opportunities Fund,7/19/2018,TRUE,cs,4802
5435,NHI,National Health Investors Inc.,7/19/2018,TRUE,cs,4803
5436,NHLD,National Holdings Corporation,7/19/2018,TRUE,cs,9788
5437,NHLDW,National Holdings Corporation Warrants,7/19/2018,TRUE,N/A,12312
5438,NHS,Neuberger Berman High Yield Strategies Fund,7/19/2018,TRUE,cs,4804
5439,NHTC,Natural Health Trends Corp.,7/19/2018,TRUE,cs,9752
5440,NI,NiSource Inc,7/19/2018,TRUE,cs,4806
5441,NIB,iPath Bloomberg Cocoa Subindex Total Return SM IndexETN,7/19/2018,TRUE,et,4807
5442,NICE,NICE Ltd,7/19/2018,TRUE,cs,4808
5443,NICK,Nicholas Financial Inc.,7/19/2018,TRUE,cs,4809
5444,NID,Nuveen Intermediate Duration Municipal Term Fund of Beneficial Interest,7/19/2018,TRUE,cs,4810
5445,NIE,AllianzGI Equity & Convertible Income Fund,7/19/2018,TRUE,cs,4811
5446,NIHD,NII Holdings Inc.,7/19/2018,TRUE,cs,10287
5447,NIM,Nuveen Select Maturities Municipal Fund,7/19/2018,TRUE,cs,4814
5448,NINE,Nine Energy Service Inc.,7/19/2018,TRUE,cs,13785
5449,NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund of Beneficial Interest,7/19/2018,TRUE,cs,4818
5450,NITE,Nightstar Therapeutics plc,7/19/2018,TRUE,cs,13346
5451,NJR,NewJersey Resources Corporation,7/19/2018,TRUE,cs,4820
5452,NJV,Nuveen New Jersey Municipal Value Fund of Beneficial Interest,7/19/2018,TRUE,cs,4821
5453,NK,NantKwest Inc.,7/19/2018,TRUE,cs,10261
5454,NKE,Nike Inc.,7/19/2018,TRUE,cs,4823
5455,NKG,Nuveen Georgia Quality Municipal Income Fund,7/19/2018,TRUE,cs,4824
5456,NKSH,National Bankshares Inc.,7/19/2018,TRUE,cs,4828
5457,NKTR,Nektar Therapeutics,7/19/2018,TRUE,cs,4829
5458,NKX,Nuveen California AMT-Free Quality Municipal Income Fund,7/19/2018,TRUE,cs,4830
5459,NL,NL Industries Inc.,7/19/2018,TRUE,cs,4832
5460,NLNK,NewLink Genetics Corporation,7/19/2018,TRUE,cs,4833
5461,NLR,VanEck Vectors Uranium & Nuclear Energy,7/19/2018,TRUE,N/A,4835
5462,NLS,Nautilus Inc.,7/19/2018,TRUE,cs,4836
5463,NLSN,Nielsen N.V.,7/19/2018,TRUE,cs,10466
5464,NLST,Netlist Inc.,7/19/2018,TRUE,cs,4838
5465,NLY,Annaly Capital Management Inc,7/19/2018,TRUE,cs,4839
5466,NLY-C,Annaly Capital Management Inc 7.625% Series C Cumulative Redeemable Preferred Stock,7/19/2018,TRUE,ps,4841
5467,NLY-D,Annaly Capital Management Inc Preferred Series D,7/19/2018,TRUE,ps,4842
5468,NLY-F,Annaly Capital Management Inc 6.95% Series F,7/19/2018,TRUE,ps,13207
5469,NLY-G,Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,7/19/2018,TRUE,ps,14058
5470,NM,Navios Maritime Holdings Inc.,7/19/2018,TRUE,cs,4843
5471,NM-G,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perpetual Preferred Series G (Marshall Islands),7/19/2018,TRUE,ps,14610
5472,NM-H,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perp. Preferred Series H%,7/19/2018,TRUE,ps,14611
5473,NMFC,New Mountain Finance Corporation,7/19/2018,TRUE,cs,4847
5474,NMI,Nuveen Municipal Income Fund Inc.,7/19/2018,TRUE,cs,4848
5475,NMIH,NMI Holdings Inc,7/19/2018,TRUE,cs,8092
5476,NMK-B,Niagara Mohawk Holdings Inc. Preferred Stock,7/19/2018,TRUE,ps,4849
5477,NMK-C,Niagara Mohawk Holdings Inc. Preferred Stock,7/19/2018,TRUE,ps,4850
5478,NML,Neuberger Berman MLP Income Fund Inc.,7/19/2018,TRUE,cs,4851
5479,NMM,Navios Maritime Partners LP Representing Limited Partner Interests,7/19/2018,TRUE,cs,4852
5480,NMR,Nomura Holdings Inc ADR American Depositary Shares,7/19/2018,TRUE,cs,4854
5481,NMRD,Nemaura Medical Inc.,7/19/2018,TRUE,cs,14084
5482,NMRK,Newmark Group Inc.,7/19/2018,TRUE,cs,13634
5483,NMS,Nuveen Minnesota Quality Municipal Income Fund,7/19/2018,TRUE,cs,9319
5484,NMT,Nuveen Massachusetts Quality Municipal Income Fund,7/19/2018,TRUE,cs,4856
5485,NMY,Nuveen Maryland Quality Municipal Income Fund,7/19/2018,TRUE,cs,4859
5486,NMZ,Nuveen Municipal High Income Opportunity Fund $0.01 par value per share,7/19/2018,TRUE,cs,4866
5487,NNA,Navios Maritime Acquisition Corporation,7/19/2018,TRUE,cs,4867
5488,NNBR,NN Inc.,7/19/2018,TRUE,cs,4868
5489,NNC,Nuveen North Carolina Quality Municipal Income Fund,7/19/2018,TRUE,cs,4869
5490,NNDM,Nano Dimension Ltd.,7/19/2018,TRUE,cs,11132
5491,NNI,Nelnet Inc.,7/19/2018,TRUE,cs,4875
5492,NNN,National Retail Properties,7/19/2018,TRUE,cs,4877
5493,NNN-E,National Retail Properties Depositary Shares Series E,7/19/2018,TRUE,ps,4879
5494,NNN-F,National Retail Properties Depositary Shares Series F,7/19/2018,TRUE,ps,11971
5495,NNVC,NanoViricides Inc.,7/19/2018,TRUE,cs,7789
5496,NNY,Nuveen New York Municipal Value Fund Inc.,7/19/2018,TRUE,cs,4881
5497,NOA,North American Construction Group Ltd. (no par),7/19/2018,TRUE,cs,4882
5498,NOAH,Noah Holdings Limited,7/19/2018,TRUE,cs,4883
5499,NOBL,ProShares S&P 500 Dividend Aristocrats,7/19/2018,TRUE,cs,8006
5500,NOC,Northrop Grumman Corporation,7/19/2018,TRUE,cs,4884
5501,NODK,NI Holdings Inc.,7/19/2018,TRUE,cs,11949
5502,NOG,Northern Oil and Gas Inc.,7/19/2018,TRUE,cs,4885
5503,NOK,Nokia Corporation Sponsored American Depositary Shares,7/19/2018,TRUE,cs,4886
5504,NOM,Nuveen Missouri Quality Municipal Income Fund,7/19/2018,TRUE,cs,4887
5505,NOMD,Nomad Foods Limited,7/19/2018,TRUE,cs,11006
5506,NORW,Global X MSCI Norway,7/19/2018,TRUE,et,4890
5507,NOV,National Oilwell Varco Inc.,7/19/2018,TRUE,cs,4891
5508,NOVN,Novan Inc.,7/19/2018,TRUE,cs,11766
5509,NOVT,Novanta Inc.,7/19/2018,TRUE,cs,3021
5510,NOW,ServiceNow Inc.,7/19/2018,TRUE,cs,4893
5511,NP,Neenah Inc.,7/19/2018,TRUE,cs,4894
5512,NPK,National Presto Industries Inc.,7/19/2018,TRUE,cs,4899
5513,NPN,Nuveen Pennsylvania Municipal Value Fund of Beneficial Interest,7/19/2018,TRUE,cs,4901
5514,NPO,EnPro Industries Inc,7/19/2018,TRUE,cs,4902
5515,NPTN,NeoPhotonics Corporation,7/19/2018,TRUE,cs,4906
5516,NPV,Nuveen Virginia Quality Municipal Income Fund,7/19/2018,TRUE,cs,4907
5517,NQP,Nuveen Pennsylvania Quality Municipal Income Fund,7/19/2018,TRUE,cs,4918
5518,NR,Newpark Resources Inc.,7/19/2018,TRUE,cs,4921
5519,NRC,National Research Corporation,7/19/2018,TRUE,cs,4922
5520,NRE,NorthStar Realty Europe Corp.,7/19/2018,TRUE,cs,10687
5521,NRG,NRG Energy Inc.,7/19/2018,TRUE,cs,4929
5522,NRIM,Northrim BanCorp Inc,7/19/2018,TRUE,cs,4932
5523,NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,7/19/2018,TRUE,cs,4933
5524,NRO,Neuberger Berman Real Estate Securities Income Fund Inc.,7/19/2018,TRUE,cs,4935
5525,NRP,Natural Resource Partners LP Limited Partnership,7/19/2018,TRUE,cs,4936
5526,NRT,North European Oil Royality Trust,7/19/2018,TRUE,cs,4937
5527,NRZ,New Residential Investment Corp.,7/19/2018,TRUE,cs,4938
5528,NS,Nustar Energy L.P.,7/19/2018,TRUE,cs,4939
5529,NS-A,Nustar Energy L.P. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,7/19/2018,TRUE,ps,12140
5530,NS-B,Nustar Energy L.P. 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,7/19/2018,TRUE,ps,12880
5531,NS-C,Nustar Energy L.P. 9.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,7/19/2018,TRUE,ps,13873
5532,NSA,National Storage Affiliates Trust of Beneficial Interest,7/19/2018,TRUE,cs,9750
5533,NSA-A,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share),7/19/2018,TRUE,ps,13562
5534,NSC,Norfolk Southern Corporation,7/19/2018,TRUE,cs,4940
5535,NSEC,National Security Group Inc.,7/19/2018,TRUE,cs,4941
5536,NSH,Nustar GP Holdings LLC Units,7/19/2018,TRUE,cs,4942
5537,NSIT,Insight Enterprises Inc.,7/19/2018,TRUE,cs,4943
5538,NSL,Nuveen Senior Income Fund,7/19/2018,TRUE,cs,4944
5539,NSM,Nationstar Mortgage Holdings Inc.,7/19/2018,TRUE,cs,4946
5540,NSP,Insperity Inc.,7/19/2018,TRUE,cs,4947
5541,NSPR,InspireMD Inc.,7/19/2018,TRUE,cs,4949
5542,NSPR+,InspireMD Inc. Warrant,7/19/2018,TRUE,N/A,11686
5543,NSPR+B,InspireMD Inc. Series B Warrants exercisable for one share of common stock (Expiring March 14 2022),7/19/2018,TRUE,N/A,12779
5544,NSS,NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043,7/19/2018,TRUE,N/A,4951
5545,NSSC,NAPCO Security Technologies Inc.,7/19/2018,TRUE,cs,4952
5546,NSTG,NanoString Technologies Inc.,7/19/2018,TRUE,cs,4953
5547,NSU,Nevsun Resources Ltd,7/19/2018,TRUE,cs,4954
5548,NSYS,Nortech Systems Incorporated,7/19/2018,TRUE,cs,4955
5549,NTAP,NetApp Inc.,7/19/2018,TRUE,cs,4956
5550,NTB,Bank of N.T. Butterfield & Son Limited (The) Voting,7/19/2018,TRUE,cs,11832
5551,NTC,Nuveen Connecticut Quality Municipal Income Fund,7/19/2018,TRUE,cs,4957
5552,NTCT,NetScout Systems Inc.,7/19/2018,TRUE,cs,4963
5553,NTEC,Intec Pharma Ltd.,7/19/2018,TRUE,cs,10353
5554,NTES,NetEase Inc.,7/19/2018,TRUE,cs,4965
5555,NTEST,,7/19/2018,TRUE,N/A,11845
5556,NTEST.A,,7/19/2018,TRUE,N/A,11846
5557,NTEST.B,,7/19/2018,TRUE,N/A,11847
5558,NTEST.C,,7/19/2018,TRUE,N/A,11848
5559,NTG,Tortoise MLP Fund Inc.,7/19/2018,TRUE,cs,4966
5560,NTGN,Neon Therapeutics Inc.,7/19/2018,TRUE,cs,14702
5561,NTGR,NETGEAR Inc.,7/19/2018,TRUE,cs,4967
5562,NTIC,Northern Technologies International Corporation,7/19/2018,TRUE,cs,4969
5563,NTIP,Network-1 Technologies Inc.,7/19/2018,TRUE,cs,9522
5564,NTLA,Intellia Therapeutics Inc.,7/19/2018,TRUE,cs,11323
5565,NTN,NTN Buzztime Inc.,7/19/2018,TRUE,cs,4973
5566,NTNX,Nutanix Inc.,7/19/2018,TRUE,cs,11742
5567,NTP,Nam Tai Property Inc.,7/19/2018,TRUE,cs,4964
5568,NTR,Nutrien Ltd.,7/19/2018,TRUE,cs,13968
5569,NTRA,Natera Inc.,7/19/2018,TRUE,cs,10068
5570,NTRI,NutriSystem Inc,7/19/2018,TRUE,cs,4974
5571,NTRP,Neurotrope Inc.,7/19/2018,TRUE,cs,12748
5572,NTRS,Northern Trust Corporation,7/19/2018,TRUE,cs,4975
5573,NTRSP,Northern Trust Corporation Depository Shares,7/19/2018,TRUE,ps,9218
5574,NTWK,NETSOL Technologies Inc.,7/19/2018,TRUE,cs,4979
5575,NTX,Nuveen Texas Quality Municipal Income Fund,7/19/2018,TRUE,cs,4980
5576,NTZ,Natuzzi S.p.A.,7/19/2018,TRUE,cs,4982
5577,NUAG,NuShares Enhanced Yield US Aggregate Bond ETF,7/19/2018,TRUE,N/A,11826
5578,NUAN,Nuance Communications Inc.,7/19/2018,TRUE,cs,4984
5579,NUBD,NuShares ESG U.S. Aggregate Bond,7/19/2018,TRUE,N/A,13472
5580,NUDM,NuShares ESG International Developed Markets Equity,7/19/2018,TRUE,N/A,12997
5581,NUE,Nucor Corporation,7/19/2018,TRUE,cs,4987
5582,NUEM,NuShares ESG Emerging Markets Equity,7/19/2018,TRUE,N/A,12998
5583,NUGT,Direxion Daily Gold Miners Index Bull 3X Shares,7/19/2018,TRUE,N/A,4988
5584,NULG,NuShares ESG Large-Cap Growth,7/19/2018,TRUE,N/A,12176
5585,NULV,NuShares ESG Large-Cap Value,7/19/2018,TRUE,N/A,12177
5586,NUM,Nuveen Michigan Quality Municipal Income Fund,7/19/2018,TRUE,cs,4991
5587,NUMG,NuShares ESG Mid-Cap Growth,7/19/2018,TRUE,N/A,12178
5588,NUMV,NuShares ESG Mid-Cap Value,7/19/2018,TRUE,N/A,12179
5589,NUO,Nuveen Ohio Quality Municipal Income Fund,7/19/2018,TRUE,cs,4993
5590,NURE,NuShares Enhanced Yield US Aggregate Bond ETF,7/19/2018,TRUE,N/A,12209
5591,NURO,NeuroMetrix Inc.,7/19/2018,TRUE,cs,4997
5592,NUROW,,7/19/2018,TRUE,N/A,10025
5593,NUS,Nu Skin Enterprises Inc.,7/19/2018,TRUE,cs,4998
5594,NUSA,NuShares Enhanced Yield 1-5 Year U.S. Aggregate Bond,7/19/2018,TRUE,N/A,12751
5595,NUSC,NuShares ESG Small-Cap,7/19/2018,TRUE,N/A,12180
5596,NUV,Nuveen Municipal Value Fund Inc.,7/19/2018,TRUE,cs,5000
5597,NUVA,NuVasive Inc.,7/19/2018,TRUE,cs,5001
5598,NUW,Nuveen AMT-Free Municipal Value Fund,7/19/2018,TRUE,cs,5002
5599,NVAX,Novavax Inc.,7/19/2018,TRUE,cs,5003
5600,NVCN,Neovasc Inc.,7/19/2018,TRUE,cs,8662
5601,NVCR,NovoCure Limited,7/19/2018,TRUE,cs,10476
5602,NVDA,NVIDIA Corporation,7/19/2018,TRUE,cs,5005
5603,NVEC,NVE Corporation,7/19/2018,TRUE,cs,5008
5604,NVEE,NV5 Global Inc.,7/19/2018,TRUE,cs,7811
5605,NVFY,Nova Lifestyle Inc,7/19/2018,TRUE,cs,8217
5606,NVG,Nuveen AMT-Free Municipal Credit Income Fund,7/19/2018,TRUE,cs,5010
5607,NVGS,Navigator Holdings Ltd. (Marshall Islands),7/19/2018,TRUE,cs,8129
5608,NVIV,InVivo Therapeutics Holdings Corp.,7/19/2018,TRUE,cs,9926
5609,NVLN,Novelion Therapeutics Inc.,7/19/2018,TRUE,cs,5757
5610,NVMI,Nova Measuring Instruments Ltd.,7/19/2018,TRUE,cs,5013
5611,NVMM,Novume Solutions Inc.,7/19/2018,TRUE,cs,14011
5612,NVO,Novo Nordisk A/S,7/19/2018,TRUE,cs,5014
5613,NVR,NVR Inc.,7/19/2018,TRUE,cs,5015
5614,NVRO,Nevro Corp.,7/19/2018,TRUE,cs,9429
5615,NVS,Novartis AG,7/19/2018,TRUE,cs,5016
5616,NVT,nVent Electric plc,7/19/2018,TRUE,cs,14449
5617,NVTA,Invitae Corporation,7/19/2018,TRUE,cs,9734
5618,NVTR,Nuvectra Corporation,7/19/2018,TRUE,cs,11113
5619,NVUS,Novus Therapeutics Inc.,7/19/2018,TRUE,cs,9146
5620,NWBI,Northwest Bancshares Inc.,7/19/2018,TRUE,cs,5024
5621,NWE,NorthWestern Corporation,7/19/2018,TRUE,cs,5026
5622,NWFL,Norwood Financial Corp.,7/19/2018,TRUE,cs,5027
5623,NWHM,The New Home Company Inc.,7/19/2018,TRUE,cs,7857
5624,NWL,Newell Brands Inc.,7/19/2018,TRUE,cs,5028
5625,NWLI,National Western Life Group Inc.,7/19/2018,TRUE,cs,10651
5626,NWN,Northwest Natural Gas Company,7/19/2018,TRUE,cs,5030
5627,NWPX,Northwest Pipe Company,7/19/2018,TRUE,cs,5031
5628,NWS,News Corporation,7/19/2018,TRUE,cs,5032
5629,NWSA,News Corporation,7/19/2018,TRUE,cs,5033
5630,NWY,New York & Company Inc.,7/19/2018,TRUE,cs,5034
5631,NX,Quanex Building Products Corporation,7/19/2018,TRUE,cs,5035
5632,NXC,Nuveen California Select Tax-Free Income Portfolio,7/19/2018,TRUE,cs,5036
5633,NXE,Nexgen Energy Ltd.,7/19/2018,TRUE,cs,12928
5634,NXEO,Nexeo Solutions Inc.,7/19/2018,TRUE,cs,9118
5635,NXEOU,Nexeo Solutions Inc. Unit,7/19/2018,TRUE,su,8695
5636,NXEOW,,7/19/2018,TRUE,N/A,9124
5637,NXJ,Nuveen New Jersey Qualified Municipal Fund,7/19/2018,TRUE,cs,5037
5638,NXN,Nuveen New York Select Tax-Free Income Portfolio,7/19/2018,TRUE,cs,5043
5639,NXP,Nuveen Select Tax Free Income Portfolio,7/19/2018,TRUE,cs,5044
5640,NXPI,NXP Semiconductors N.V.,7/19/2018,TRUE,cs,5045
5641,NXQ,Nuveen Select Tax Free Income Portfolio II,7/19/2018,TRUE,cs,5046
5642,NXR,Nuveen Select Tax Free Income Portfolio III,7/19/2018,TRUE,cs,5047
5643,NXRT,NexPoint Residential Trust Inc.,7/19/2018,TRUE,cs,9822
5644,NXST,Nexstar Media Group Inc.,7/19/2018,TRUE,cs,5048
5645,NXTD,NXT-ID Inc.,7/19/2018,TRUE,cs,9248
5646,NXTDW,,7/19/2018,TRUE,N/A,9250
5647,NXTM,NxStage Medical Inc.,7/19/2018,TRUE,cs,5049
5648,NYCB,New York Community Bancorp Inc.,7/19/2018,TRUE,cs,5053
5649,NYCB-A,New York Community Bancorp Inc. Depositary shares Series A,7/19/2018,TRUE,ps,12503
5650,NYCB-U,New York Community Bancorp Inc. Capital Tr V (BONUSES),7/19/2018,TRUE,ps,5054
5651,NYF,iShares New York Muni Bond,7/19/2018,TRUE,et,5055
5652,NYH,Eaton Vance New York Municipal Bond Fund II of Beneficial Interest $.01 par value,7/19/2018,TRUE,cs,5056
5653,NYLD,NRG Yield Inc. Class C,7/19/2018,TRUE,cs,10001
5654,NYLD.A,NRG Yield Inc. Class A,7/19/2018,TRUE,cs,5057
5655,NYMT,New York Mortgage Trust Inc.,7/19/2018,TRUE,cs,5058
5656,NYMTN,New York Mortgage Trust Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,7/19/2018,TRUE,ps,13563
5657,NYMTO,New York Mortgage Trust Inc. 7.875% Series C Cumulative Redeemable Preferred Stock,7/19/2018,TRUE,ps,9965
5658,NYMTP,New York Mortgage Trust Inc. 7.75% Series B Cumulative Redeemable Preferred Stock,7/19/2018,TRUE,ps,5059
5659,NYMX,Nymox Pharmaceutical Corporation,7/19/2018,TRUE,cs,5060
5660,NYNY,Empire Resorts Inc.,7/19/2018,TRUE,cs,5061
5661,NYRT,New York REIT Inc.,7/19/2018,TRUE,cs,8545
5662,NYT,New York Times Company (The),7/19/2018,TRUE,cs,5062
5663,NYV,Nuveen New York Municipal Value Fund 2 of Beneficial Interest,7/19/2018,TRUE,cs,5063
5664,NZF,Nuveen Municipal Credit Income Fund,7/19/2018,TRUE,cs,5065
5665,NONE,,7/19/2018,FALSE,N/A,1
5666,O,Realty Income Corporation,7/19/2018,TRUE,cs,5071
5667,OAK,Oaktree Capital Group LLC Class A Units Representing Limited Liability Company Interests,7/19/2018,TRUE,cs,5075
5668,OAK-A,Oaktree Capital Group LLC 6.625% Series A Preferred units,7/19/2018,TRUE,ps,14671
5669,OAS,Oasis Petroleum Inc.,7/19/2018,TRUE,cs,5077
5670,OASI,O'Shares FTSE Asia Pacific Quality Dividend,7/19/2018,TRUE,N/A,14790
5671,OASM,Oasmia Pharmaceutical AB,7/19/2018,TRUE,cs,10406
5672,OBAS,Optibase Ltd.,7/19/2018,TRUE,cs,5080
5673,OBCI,Ocean Bio-Chem Inc.,7/19/2018,TRUE,cs,5081
5674,OBE,Obsidian Energy Ltd.,7/19/2018,TRUE,cs,5679
5675,OBLN,Obalon Therapeutics Inc.,7/19/2018,TRUE,cs,11810
5676,OBNK,Origin Bancorp Inc.,7/19/2018,TRUE,cs,14429
5677,OBOR,KraneShares MSCI One Belt One Road Index,7/19/2018,TRUE,N/A,13360
5678,OBSV,ObsEva SA,7/19/2018,TRUE,cs,12323
5679,OC,Owens Corning Inc New,7/19/2018,TRUE,cs,5083
5680,OCC,Optical Cable Corporation,7/19/2018,TRUE,cs,5084
5681,OCFC,OceanFirst Financial Corp.,7/19/2018,TRUE,cs,5085
5682,OCIO,ETF Series Solutions Trust,7/19/2018,TRUE,N/A,13061
5683,OCLR,Oclaro Inc.,7/19/2018,TRUE,cs,5086
5684,OCN,Ocwen Financial Corporation,7/19/2018,TRUE,cs,5088
5685,OCSI,Oaktree Strategic Income Corporation,7/19/2018,TRUE,cs,2655
5686,OCSL,Oaktree Specialty Lending Corporation,7/19/2018,TRUE,cs,2648
5687,OCSLL,Oaktree Specialty Lending Corporation 6.125% senior notes due 2028,7/19/2018,TRUE,N/A,2650
5688,OCUL,Ocular Therapeutix Inc.,7/19/2018,TRUE,cs,8861
5689,OCX,OncoCyte Corporation,7/19/2018,TRUE,cs,10981
5690,ODC,Oil-Dri Corporation Of America,7/19/2018,TRUE,cs,5094
5691,ODFL,Old Dominion Freight Line Inc.,7/19/2018,TRUE,cs,5095
5692,ODP,Office Depot Inc.,7/19/2018,TRUE,cs,5096
5693,ODT,Odonate Therapeutics Inc.,7/19/2018,TRUE,cs,13772
5694,OEC,Orion Engineered Carbons S.A,7/19/2018,TRUE,cs,8707
5695,OEF,iShares S&P 100,7/19/2018,TRUE,et,5097
5696,OESX,Orion Energy Systems Inc.,7/19/2018,TRUE,cs,5099
5697,OEUR,O'Shares FTSE Europe Quality Dividend,7/19/2018,TRUE,N/A,14791
5698,OEW,Invesco S&P 100 Equal Weight,7/19/2018,TRUE,N/A,14398
5699,OFC,Corporate Office Properties Trust,7/19/2018,TRUE,cs,5100
5700,OFED,Oconee Federal Financial Corp.,7/19/2018,TRUE,cs,5103
5701,OFG,OFG Bancorp,7/19/2018,TRUE,cs,5105
5702,OFG-A,OFG Bancorp Preferred Stock,7/19/2018,TRUE,ps,5106
5703,OFG-B,OFG Bancorp 7.0% Non Cumulative Monthly Income Preferred Stock Series B,7/19/2018,TRUE,ps,5107
5704,OFG-D,OFG Bancorp 7.125% Non-Cumulative Perpetual Preferred Stock. Series D,7/19/2018,TRUE,ps,5108
5705,OFIX,Orthofix International N.V.,7/19/2018,TRUE,cs,5110
5706,OFLX,Omega Flex Inc.,7/19/2018,TRUE,cs,5111
5707,OFS,OFS Capital Corporation,7/19/2018,TRUE,cs,5112
5708,OFSSL,OFS Capital Corporation 6.375% Notes due 2025,7/19/2018,TRUE,N/A,14469
5709,OGCP,Empire State Realty OP L.P. Series 60 Operating Partnership Units Representing Limited Partnership Interests,7/19/2018,TRUE,cs,7998
5710,OGE,OGE Energy Corporation,7/19/2018,TRUE,cs,5113
5711,OGEN,Oragenics Inc.,7/19/2018,TRUE,cs,5115
5712,OGIG,O'Shares Global Internet Giants,7/19/2018,TRUE,N/A,14711
5713,OGS,ONE Gas Inc.,7/19/2018,TRUE,cs,8204
5714,OHAI,OHA Investment Corporation,7/19/2018,TRUE,cs,4794
5715,OHGI,One Horizon Group Inc.,7/19/2018,TRUE,cs,8945
5716,OHI,Omega Healthcare Investors Inc.,7/19/2018,TRUE,cs,5117
5717,OHRP,Ohr Pharmaceutical Inc.,7/19/2018,TRUE,cs,5118
5718,OI,Owens-Illinois Inc.,7/19/2018,TRUE,cs,5119
5719,OIA,Invesco Municipal Income Opportunities Trust,7/19/2018,TRUE,cs,5120
5720,OIBR.C,Oi S.A. American Depositary Shares (Each representing 1),7/19/2018,TRUE,cs,5122
5721,OIH,VanEck Vectors Oil Services,7/19/2018,TRUE,et,5123
5722,OII,Oceaneering International Inc.,7/19/2018,TRUE,cs,5124
5723,OIIL,Credit Suisse X-Links WTI Crude Oil Index ETNs due February 8 2016,7/19/2018,TRUE,N/A,11058
5724,OIIM,O2Micro International Limited,7/19/2018,TRUE,cs,5125
5725,OILB,iPath Series B S&P GSCI Crude Oil,7/19/2018,TRUE,N/A,12102
5726,OILD,ProShares UltraPro 3x Short Crude Oil,7/19/2018,TRUE,N/A,12735
5727,OILK,ProShares K-1 Free Crude Oil Strategy,7/19/2018,TRUE,N/A,11894
5728,OILU,ProShares UltraPro 3x Crude Oil,7/19/2018,TRUE,N/A,12736
5729,OILX,ETRACS S&P GSCI Crude Oil Total Return Index ETN due February 22 2046,7/19/2018,TRUE,N/A,11076
5730,OIS,Oil States International Inc.,7/19/2018,TRUE,cs,5130
